order_id;order_date;customer_id;city;customer_latitude;customer_longitude;sku;category;qty;unit_price_rp;sales_rp;weight_kg
ORD000229;17/02/2026;CUST11078;Bekasi;-62.128;106.967.066;SKU-C;Snack;20;15000;300000;4.0
ORD000230;15/11/2025;CUST09175;Semarang;-6.933.359;110.394.938;SKU-B;Beverage;23;55000;1265000;27.6
ORD000231;26/02/2026;CUST19813;Bekasi;-6.283.343;106.975.356;SKU-A;Powder;13;25000;325000;6.5
ORD000232;07/11/2025;CUST18872;Depok;-6.359.468;10.676.914;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD000233;30/03/2026;CUST23509;Surabaya;-730.178;112.714.303;SKU-C;Snack;20;15000;300000;4.0
ORD000234;25/11/2025;CUST07626;Bekasi;-6.201.852;107.013.506;SKU-B;Beverage;7;55000;385000;8.4
ORD000235;19/11/2025;CUST15717;Jakarta;-6.247.997;106.844.722;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD000236;27/03/2026;CUST26528;Serang;-6.078.029;106.184.958;SKU-C;Snack;32;15000;480000;6.4
ORD000237;02/02/2026;CUST14849;Malang;-796.745;112.597.307;SKU-B;Beverage;18;55000;990000;21.6
ORD000238;28/12/2025;CUST20665;Jakarta;-6.220.871;106.836;SKU-B;Beverage;32;55000;1760000;38.4
ORD000239;24/04/2026;CUST15443;Jakarta;-6.222.921;106.799.911;SKU-B;Beverage;31;55000;1705000;37.2
ORD000240;09/01/2026;CUST28973;Bandung;-6.884.705;10.757.539;SKU-B;Beverage;20;55000;1100000;24.0
ORD000241;26/01/2026;CUST11761;Bekasi;-6.249.979;106.961.755;SKU-A;Powder;6;25000;150000;3.0
ORD000242;20/03/2026;CUST21866;Kediri;-7.823.622;112.048.165;SKU-B;Beverage;32;55000;1760000;38.4
ORD000243;14/02/2026;CUST26572;Bekasi;-6.232.346;107.013.672;SKU-C;Snack;22;15000;330000;4.4
ORD000244;16/02/2026;CUST19754;Yogyakarta;-7.843.291;110.404.588;SKU-A;Powder;9;25000;225000;4.5
ORD000245;27/03/2026;CUST13653;Malang;-7.946.511;112.586.805;SKU-C;Snack;21;15000;315000;4.2
ORD000246;27/01/2026;CUST08814;Serang;-6.146.236;106.152.245;SKU-B;Beverage;15;55000;825000;18.0
ORD000247;20/01/2026;CUST03947;Kediri;-7.806.995;112.066.753;SKU-C;Snack;19;15000;285000;3.8
ORD000248;04/02/2026;CUST01359;Surabaya;-7.254.421;11.273.685;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD000249;01/12/2025;CUST11995;Surabaya;-7.220.898;112.758.598;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD000250;03/03/2026;CUST22118;Surabaya;-7.229.198;112.797.832;SKU-A;Powder;33;25000;825000;16.5
ORD000251;11/01/2026;CUST25594;Bandung;-695.921;107.598.627;SKU-A;Powder;8;25000;200000;4.0
ORD000252;09/01/2026;CUST24622;Jakarta;-621.196;106.864.315;SKU-B;Beverage;10;55000;550000;12.0
ORD000253;14/11/2025;CUST27931;Bandung;-691.967;107.642.469;SKU-D;PersonalCare;6;85000;510000;9.0
ORD000254;02/11/2025;CUST03964;Semarang;-6.958.866;110.425.812;SKU-B;Beverage;11;55000;605000;13.2
ORD000255;24/04/2026;CUST24623;Surabaya;-7.263.871;112.715.368;SKU-A;Powder;27;25000;675000;13.5
ORD000256;27/11/2025;CUST25122;Malang;-7.985.331;112.586.739;SKU-A;Powder;21;25000;525000;10.5
ORD000257;06/01/2026;CUST16448;Bandung;-6.945.438;107.600.991;SKU-A;Powder;8;25000;200000;4.0
ORD000258;03/02/2026;CUST05347;Cirebon;-6.778.239;108.567.411;SKU-B;Beverage;25;55000;1375000;30.0
ORD000259;03/01/2026;CUST06190;Bandung;-6.936.527;107.616.362;SKU-A;Powder;12;25000;300000;6.0
ORD000260;07/03/2026;CUST11132;Bekasi;-6.214.938;106.928.731;SKU-B;Beverage;23;55000;1265000;27.6
ORD000261;28/03/2026;CUST23448;Surabaya;-7.283.927;112.771.692;SKU-B;Beverage;16;55000;880000;19.2
ORD000262;09/12/2025;CUST17160;Surabaya;-7.209.838;112.774.324;SKU-A;Powder;8;25000;200000;4.0
ORD000263;09/03/2026;CUST15153;Jakarta;-6.226.765;106.824.768;SKU-B;Beverage;37;55000;2035000;44.4
ORD000264;05/04/2026;CUST16524;Jakarta;-6.199.982;106.866.202;SKU-B;Beverage;24;55000;1320000;28.8
ORD000265;05/01/2026;CUST24185;Cirebon;-6.719.023;108.589.968;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD000266;25/02/2026;CUST13728;Depok;-6.423.337;106.780.307;SKU-C;Snack;26;15000;390000;5.2
ORD000267;25/02/2026;CUST22604;Cirebon;-6.739.041;108.556.283;SKU-C;Snack;19;15000;285000;3.8
ORD000268;01/02/2026;CUST17787;Tangerang;-6.191.288;106.654.748;SKU-A;Powder;22;25000;550000;11.0
ORD000269;19/02/2026;CUST06197;Bekasi;-6.285.405;106.959.281;SKU-B;Beverage;23;55000;1265000;27.6
ORD000270;23/03/2026;CUST02986;Malang;-7.990.439;112.656.266;SKU-C;Snack;32;15000;480000;6.4
ORD000271;19/01/2026;CUST08312;Bandung;-6.946.814;107.665.638;SKU-B;Beverage;22;55000;1210000;26.4
ORD000272;24/12/2025;CUST05825;Surabaya;-7.282.147;112.719.825;SKU-C;Snack;21;15000;315000;4.2
ORD000273;08/11/2025;CUST09340;Solo;-7.603.177;110.788.776;SKU-A;Powder;14;25000;350000;7.0
ORD000274;17/02/2026;CUST07525;Solo;-759.865;110.776.456;SKU-B;Beverage;21;55000;1155000;25.2
ORD000275;31/12/2025;CUST07806;Bekasi;-6.242.359;106.948.342;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD000276;22/11/2025;CUST06952;Depok;-6.393.222;106.797.439;SKU-A;Powder;22;25000;550000;11.0
ORD000277;18/01/2026;CUST16129;Semarang;-6.985.199;110.382.102;SKU-C;Snack;24;15000;360000;4.8
ORD000278;02/04/2026;CUST07910;Solo;-7.569.665;110.810.623;SKU-B;Beverage;7;55000;385000;8.4
ORD000279;02/04/2026;CUST16362;Cirebon;-6.686.003;108.574.258;SKU-A;Powder;19;25000;475000;9.5
ORD000280;15/12/2025;CUST11596;Malang;-798.694;112.609.655;SKU-D;PersonalCare;9;85000;765000;13.5
ORD000281;20/11/2025;CUST22444;Jakarta;-6.194.379;106.870.399;SKU-C;Snack;13;15000;195000;2.6
ORD000282;08/02/2026;CUST19805;Bandung;-6.882.301;107.640.066;SKU-B;Beverage;22;55000;1210000;26.4
ORD000283;22/12/2025;CUST26740;Surabaya;-7.256.402;11.275.056;SKU-C;Snack;19;15000;285000;3.8
ORD000284;15/12/2025;CUST02052;Jakarta;-6.184.554;106.849.679;SKU-C;Snack;26;15000;390000;5.2
ORD000285;05/03/2026;CUST08618;Surabaya;-7.247.314;11.270.667;SKU-C;Snack;28;15000;420000;5.6
ORD000286;25/12/2025;CUST07783;Yogyakarta;-7.826.343;110.364.405;SKU-B;Beverage;20;55000;1100000;24.0
ORD000287;13/01/2026;CUST17931;Serang;-6.070.351;106.101.801;SKU-C;Snack;15;15000;225000;3.0
ORD000288;29/01/2026;CUST26307;Depok;-643.367;106.800.139;SKU-B;Beverage;5;55000;275000;6.0
ORD000289;03/03/2026;CUST28752;Bandung;-6.911.077;107.632.383;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD000290;05/02/2026;CUST24838;Bogor;-6.545.759;106.822.805;SKU-A;Powder;15;25000;375000;7.5
ORD000291;29/12/2025;CUST15204;Depok;-6.354.058;10.678.763;SKU-B;Beverage;28;55000;1540000;33.6
ORD000292;20/12/2025;CUST28574;Bandung;-6.917.337;107.580.137;SKU-A;Powder;16;25000;400000;8.0
ORD000293;28/12/2025;CUST22724;Surabaya;-7.254.154;112.792.285;SKU-C;Snack;19;15000;285000;3.8
ORD000294;05/01/2026;CUST05693;Bogor;-6.599.814;106.833.147;SKU-A;Powder;10;25000;250000;5.0
ORD000295;23/01/2026;CUST25350;Bogor;-6.625.964;106.781.719;SKU-B;Beverage;6;55000;330000;7.2
ORD000296;17/04/2026;CUST08856;Surabaya;-7.213.421;112.752.507;SKU-D;PersonalCare;9;85000;765000;13.5
ORD000297;17/02/2026;CUST09182;Tangerang;-6.200.281;106.629.385;SKU-C;Snack;17;15000;255000;3.4
ORD000298;06/04/2026;CUST22258;Jember;-8.162.791;113.745.675;SKU-B;Beverage;30;55000;1650000;36.0
ORD000299;04/12/2025;CUST17788;Surabaya;-7.245.599;112.762.354;SKU-C;Snack;5;15000;75000;1.0
ORD000300;02/11/2025;CUST24256;Serang;-6.124.499;10.613.256;SKU-B;Beverage;13;55000;715000;15.6
ORD000301;07/01/2026;CUST09958;Yogyakarta;-7.814.709;11.040.921;SKU-A;Powder;9;25000;225000;4.5
ORD000302;04/01/2026;CUST20956;Surabaya;-725.999;112.790.101;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD000303;05/04/2026;CUST09008;Tangerang;-6.188.695;106.650.527;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD000304;24/11/2025;CUST10970;Tangerang;-6.167.155;106.588.622;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD000305;15/11/2025;CUST12742;Semarang;-6.941.778;110.386.385;SKU-C;Snack;25;15000;375000;5.0
ORD000306;22/12/2025;CUST08605;Yogyakarta;-7.789.555;110.388.291;SKU-A;Powder;25;25000;625000;12.5
ORD000307;04/03/2026;CUST15961;Jakarta;-6.200.761;106.850.278;SKU-B;Beverage;13;55000;715000;15.6
ORD000308;11/11/2025;CUST01221;Jakarta;-6.230.631;106.803.502;SKU-C;Snack;17;15000;255000;3.4
ORD000309;30/11/2025;CUST08079;Jakarta;-6.202.309;106.883.585;SKU-B;Beverage;18;55000;990000;21.6
ORD000310;10/02/2026;CUST29119;Surabaya;-724.561;112.781.336;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD000311;22/01/2026;CUST16584;Solo;-7.532.739;110.857.273;SKU-D;PersonalCare;6;85000;510000;9.0
ORD000312;29/04/2026;CUST20344;Semarang;-6.929.603;110.455.917;SKU-B;Beverage;30;55000;1650000;36.0
ORD000313;12/03/2026;CUST06552;Semarang;-6.974.211;110.412.422;SKU-D;PersonalCare;28;85000;2380000;42.0
ORD000314;05/02/2026;CUST23564;Jakarta;-6.196.699;10.688.105;SKU-B;Beverage;23;55000;1265000;27.6
ORD000315;23/01/2026;CUST21349;Semarang;-6.995.736;110.421.354;SKU-B;Beverage;8;55000;440000;9.6
ORD000316;05/02/2026;CUST12114;Bekasi;-6.201.101;106.959.534;SKU-A;Powder;25;25000;625000;12.5
ORD000317;19/01/2026;CUST25018;Cirebon;-6.733.555;108.508.875;SKU-A;Powder;6;25000;150000;3.0
ORD000318;14/03/2026;CUST19743;Depok;-6.425.877;106.760.114;SKU-C;Snack;12;15000;180000;2.4
ORD000319;25/01/2026;CUST07247;Bandung;-6.959.322;107.660.769;SKU-B;Beverage;7;55000;385000;8.4
ORD000320;09/11/2025;CUST04155;Semarang;-6.939.602;110.376.205;SKU-A;Powder;10;25000;250000;5.0
ORD000321;05/12/2025;CUST10359;Solo;-7.571.567;110.815.864;SKU-B;Beverage;25;55000;1375000;30.0
ORD000322;06/01/2026;CUST22890;Depok;-6.434.348;106.811.936;SKU-B;Beverage;7;55000;385000;8.4
ORD000323;25/11/2025;CUST01194;Malang;-7.941.423;112.655.305;SKU-A;Powder;14;25000;350000;7.0
ORD000324;14/04/2026;CUST26205;Surabaya;-7.233.225;112.717.513;SKU-A;Powder;18;25000;450000;9.0
ORD000325;25/01/2026;CUST23934;Kediri;-7.813.961;111.971.269;SKU-A;Powder;22;25000;550000;11.0
ORD000326;17/12/2025;CUST16168;Bekasi;-6.270.948;106.950.948;SKU-C;Snack;22;15000;330000;4.4
ORD000327;22/01/2026;CUST13265;Jakarta;-6.195.209;106.816.819;SKU-A;Powder;21;25000;525000;10.5
ORD000328;01/01/2026;CUST03108;Depok;-6.361.385;106.797.702;SKU-B;Beverage;16;55000;880000;19.2
ORD000329;11/01/2026;CUST27712;Semarang;-6.991.404;110.377.378;SKU-B;Beverage;10;55000;550000;12.0
ORD000330;10/04/2026;CUST01156;Surabaya;-7.275.397;112.744.785;SKU-C;Snack;18;15000;270000;3.6
ORD000331;02/04/2026;CUST27538;Yogyakarta;-7.786.404;110.349.397;SKU-C;Snack;20;15000;300000;4.0
ORD000332;05/03/2026;CUST26085;Bandung;-6.878.002;107.581.309;SKU-A;Powder;23;25000;575000;11.5
ORD000333;18/01/2026;CUST02032;Depok;-6.442.826;106.791.937;SKU-A;Powder;14;25000;350000;7.0
ORD000334;21/12/2025;CUST17448;Bekasi;-6.243.269;106.973.628;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD000335;01/12/2025;CUST09045;Kediri;-7.862.096;111.986.198;SKU-B;Beverage;12;55000;660000;14.4
ORD000336;04/11/2025;CUST18799;Semarang;-7.014.333;110.434.372;SKU-A;Powder;7;25000;175000;3.5
ORD000337;11/01/2026;CUST29122;Bandung;-6.918.467;107.596.946;SKU-C;Snack;5;15000;75000;1.0
ORD000338;26/12/2025;CUST21174;Bandung;-6.882.335;107.659.286;SKU-B;Beverage;14;55000;770000;16.8
ORD000339;10/01/2026;CUST11816;Bandung;-6.888.098;107.660.291;SKU-C;Snack;22;15000;330000;4.4
ORD000340;19/04/2026;CUST02365;Bekasi;-6.248.819;10.698.604;SKU-A;Powder;13;25000;325000;6.5
ORD000341;15/12/2025;CUST07444;Tangerang;-6.134.456;106.615.195;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD000342;03/01/2026;CUST06884;Semarang;-6.996.385;110.414.041;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD000343;31/03/2026;CUST15173;Tangerang;-6.162.813;106.622.159;SKU-B;Beverage;24;55000;1320000;28.8
ORD000344;27/12/2025;CUST28352;Depok;-63.734;106.757.145;SKU-C;Snack;13;15000;195000;2.6
ORD000345;08/02/2026;CUST17957;Jakarta;-616.083;106.815.648;SKU-B;Beverage;9;55000;495000;10.8
ORD000346;27/03/2026;CUST27482;Bandung;-6.886.612;107.590.042;SKU-B;Beverage;16;55000;880000;19.2
ORD000347;04/11/2025;CUST20386;Surabaya;-7.212.965;112.739.383;SKU-D;PersonalCare;4;85000;340000;6.0
ORD000348;10/03/2026;CUST29923;Surabaya;-7.217.772;112.707.437;SKU-B;Beverage;27;55000;1485000;32.4
ORD000349;06/04/2026;CUST10712;Bandung;-6.922.419;107.613.084;SKU-B;Beverage;11;55000;605000;13.2
ORD000350;12/11/2025;CUST29572;Bandung;-6.921.009;107.634.411;SKU-A;Powder;20;25000;500000;10.0
ORD000351;18/03/2026;CUST05751;Depok;-6.433.885;106.758.603;SKU-C;Snack;10;15000;150000;2.0
ORD000352;11/11/2025;CUST25535;Surabaya;-7.267.834;11.275.111;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD000353;08/04/2026;CUST12193;Bandung;-6.872.617;107.578.908;SKU-A;Powder;8;25000;200000;4.0
ORD000354;17/12/2025;CUST05408;Jakarta;-6.241.296;106.798.839;SKU-A;Powder;10;25000;250000;5.0
ORD000355;21/04/2026;CUST22875;Jakarta;-6.193.873;106.875.523;SKU-C;Snack;16;15000;240000;3.2
ORD000356;24/11/2025;CUST20540;Malang;-7.967.446;112.634.193;SKU-A;Powder;7;25000;175000;3.5
ORD000357;23/02/2026;CUST23882;Bandung;-6.872.192;107.656.512;SKU-C;Snack;15;15000;225000;3.0
ORD000358;17/12/2025;CUST01527;Depok;-6.418.196;106.777.486;SKU-B;Beverage;17;55000;935000;20.4
ORD000359;20/12/2025;CUST21256;Solo;-7.526.565;110.868.095;SKU-D;PersonalCare;29;85000;2465000;43.5
ORD000360;16/04/2026;CUST08978;Kediri;-787.148;112.055.531;SKU-C;Snack;9;15000;135000;1.8
ORD000361;16/03/2026;CUST03658;Solo;-7.531.932;110.827.439;SKU-D;PersonalCare;30;85000;2550000;45.0
ORD000362;24/02/2026;CUST14769;Surabaya;-7.266.765;112.702.912;SKU-A;Powder;16;25000;400000;8.0
ORD000363;10/03/2026;CUST03691;Surabaya;-72.868;11.272.698;SKU-C;Snack;17;15000;255000;3.4
ORD000364;26/11/2025;CUST15614;Jakarta;-6.190.954;106.891.383;SKU-A;Powder;19;25000;475000;9.5
ORD000365;04/12/2025;CUST19453;Serang;-6.070.957;10.617.779;SKU-D;PersonalCare;29;85000;2465000;43.5
ORD000366;24/12/2025;CUST04219;Semarang;-6.944.655;11.044.422;SKU-B;Beverage;14;55000;770000;16.8
ORD000367;29/12/2025;CUST22202;Semarang;-6.965.807;110.452.286;SKU-D;PersonalCare;30;85000;2550000;45.0
ORD000368;06/02/2026;CUST28559;Kediri;-7.848.009;11.205.725;SKU-D;PersonalCare;10;85000;850000;15.0
ORD000369;10/11/2025;CUST08491;Jakarta;-6.233.698;106.840.862;SKU-B;Beverage;16;55000;880000;19.2
ORD000370;05/01/2026;CUST20305;Malang;-7.930.636;112.662.344;SKU-B;Beverage;11;55000;605000;13.2
ORD000371;07/04/2026;CUST01413;Depok;-6.394.745;106.788.283;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD000372;23/11/2025;CUST17813;Semarang;-696.737;110.401.672;SKU-B;Beverage;14;55000;770000;16.8
ORD000373;11/01/2026;CUST15263;Kediri;-7.883.991;112.006.525;SKU-A;Powder;5;25000;125000;2.5
ORD000374;05/04/2026;CUST04475;Bogor;-6.629.264;106.825.835;SKU-A;Powder;17;25000;425000;8.5
ORD000375;23/04/2026;CUST02581;Surabaya;-7.214.167;112.716.481;SKU-C;Snack;16;15000;240000;3.2
ORD000376;09/01/2026;CUST18617;Bandung;-6.879.574;107.609.318;SKU-A;Powder;5;25000;125000;2.5
ORD000377;19/04/2026;CUST29384;Malang;-7.934.632;112.681.849;SKU-B;Beverage;32;55000;1760000;38.4
ORD000378;12/01/2026;CUST20756;Bekasi;-6.243.878;107.024.309;SKU-B;Beverage;23;55000;1265000;27.6
ORD000379;19/04/2026;CUST18560;Surabaya;-7.221.856;112.798.256;SKU-A;Powder;29;25000;725000;14.5
ORD000380;19/03/2026;CUST02855;Yogyakarta;-7.819.527;110.383.397;SKU-C;Snack;17;15000;255000;3.4
ORD000381;22/03/2026;CUST29314;Surabaya;-7.261.877;112.731.282;SKU-A;Powder;17;25000;425000;8.5
ORD000382;06/12/2025;CUST09102;Jakarta;-6.236.325;106.813.312;SKU-A;Powder;30;25000;750000;15.0
ORD000383;17/11/2025;CUST11078;Bekasi;-62.128;106.967.066;SKU-B;Beverage;23;55000;1265000;27.6
ORD000384;13/12/2025;CUST14113;Tangerang;-6.136.889;106.605.098;SKU-C;Snack;10;15000;150000;2.0
ORD000385;13/01/2026;CUST24877;Bandung;-6.887.794;107.582.873;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD000386;01/04/2026;CUST03752;Bogor;-6.550.113;106.780.699;SKU-A;Powder;24;25000;600000;12.0
ORD000387;20/11/2025;CUST07178;Jakarta;-6.232.275;106.872.309;SKU-A;Powder;26;25000;650000;13.0
ORD000388;29/11/2025;CUST29629;Bandung;-6.961.576;107.636.526;SKU-A;Powder;11;25000;275000;5.5
ORD000389;24/12/2025;CUST28532;Jakarta;-6.238.054;106.803.796;SKU-D;PersonalCare;10;85000;850000;15.0
ORD000390;21/12/2025;CUST25387;Semarang;-700.383;110.403.132;SKU-D;PersonalCare;29;85000;2465000;43.5
ORD000391;09/02/2026;CUST27707;Semarang;-7.009.405;110.451.826;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD000392;28/04/2026;CUST04618;Cirebon;-6.715.996;108.541.921;SKU-C;Snack;12;15000;180000;2.4
ORD000393;09/02/2026;CUST12606;Surabaya;-7.237.219;112.784.786;SKU-C;Snack;17;15000;255000;3.4
ORD000394;05/03/2026;CUST26224;Jember;-812.639;113.699.536;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD000395;01/01/2026;CUST04825;Yogyakarta;-7.771.236;110.363.053;SKU-A;Powder;14;25000;350000;7.0
ORD000396;25/01/2026;CUST13913;Cirebon;-668.398;108.556.084;SKU-C;Snack;4;15000;60000;0.8
ORD000397;18/02/2026;CUST20110;Surabaya;-7.264.186;112.730.561;SKU-D;PersonalCare;27;85000;2295000;40.5
ORD000398;12/02/2026;CUST01914;Serang;-6.149.339;106.152.117;SKU-A;Powder;9;25000;225000;4.5
ORD000399;06/02/2026;CUST05058;Jakarta;-6.229.469;106.804.337;SKU-C;Snack;25;15000;375000;5.0
ORD000400;05/02/2026;CUST16841;Bekasi;-6.216.885;107.008.492;SKU-A;Powder;20;25000;500000;10.0
ORD000401;14/02/2026;CUST18972;Bandung;-6.873.872;107.612.312;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD000402;08/12/2025;CUST24154;Jakarta;-6.239.963;106.807.228;SKU-C;Snack;5;15000;75000;1.0
ORD000403;05/01/2026;CUST13044;Kediri;-7.806.066;112.031.602;SKU-D;PersonalCare;5;85000;425000;7.5
ORD000404;06/12/2025;CUST05982;Semarang;-7.005.826;110.437.187;SKU-A;Powder;9;25000;225000;4.5
ORD000405;30/01/2026;CUST00646;Semarang;-6.925.111;110.419.463;SKU-B;Beverage;23;55000;1265000;27.6
ORD000406;20/01/2026;CUST11709;Cirebon;-6.749.925;108.561.945;SKU-B;Beverage;7;55000;385000;8.4
ORD000407;01/02/2026;CUST24303;Malang;-8.000.214;112.617.466;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD000408;28/03/2026;CUST13280;Yogyakarta;-7.829.265;11.037.912;SKU-A;Powder;35;25000;875000;17.5
ORD000409;16/01/2026;CUST08082;Malang;-7.972.229;112.675.318;SKU-C;Snack;14;15000;210000;2.8
ORD000410;06/12/2025;CUST00811;Malang;-7.972.097;11.258.459;SKU-D;PersonalCare;27;85000;2295000;40.5
ORD000411;06/04/2026;CUST09686;Surabaya;-7.270.757;112.740.568;SKU-A;Powder;9;25000;225000;4.5
ORD000412;22/12/2025;CUST28280;Tangerang;-613.502;106.584.297;SKU-D;PersonalCare;28;85000;2380000;42.0
ORD000413;12/04/2026;CUST10528;Depok;-6.412.589;106.763.817;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD000414;29/12/2025;CUST08831;Tangerang;-6.133.587;106.675.685;SKU-B;Beverage;23;55000;1265000;27.6
ORD000415;06/03/2026;CUST27053;Bandung;-693.405;107.579.264;SKU-C;Snack;13;15000;195000;2.6
ORD000416;22/12/2025;CUST10151;Semarang;-6.917.991;110.403.156;SKU-B;Beverage;13;55000;715000;15.6
ORD000417;18/04/2026;CUST24864;Surabaya;-7.226.731;112.800.362;SKU-A;Powder;25;25000;625000;12.5
ORD000418;20/01/2026;CUST11469;Depok;-6.400.455;106.771.483;SKU-B;Beverage;20;55000;1100000;24.0
ORD000419;07/12/2025;CUST14344;Semarang;-6.994.529;110.377.463;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD000420;19/11/2025;CUST08487;Solo;-7.563.808;110.828.306;SKU-C;Snack;20;15000;300000;4.0
ORD000421;19/04/2026;CUST19962;Bandung;-6.944.323;107.574.856;SKU-A;Powder;11;25000;275000;5.5
ORD000422;05/03/2026;CUST08454;Jakarta;-6.207.999;106.889.755;SKU-D;PersonalCare;27;85000;2295000;40.5
ORD000423;03/03/2026;CUST04849;Depok;-6.438.614;10.676.233;SKU-B;Beverage;22;55000;1210000;26.4
ORD000424;19/11/2025;CUST09855;Kediri;-7.841.779;11.205.722;SKU-D;PersonalCare;10;85000;850000;15.0
ORD000425;09/01/2026;CUST29522;Surabaya;-7.245.399;112.739.915;SKU-B;Beverage;23;55000;1265000;27.6
ORD000426;23/12/2025;CUST06448;Bogor;-661.131;106.783.136;SKU-A;Powder;20;25000;500000;10.0
ORD000427;21/11/2025;CUST25422;Surabaya;-7.267.481;112.801.971;SKU-B;Beverage;11;55000;605000;13.2
ORD000428;25/12/2025;CUST11832;Tangerang;-6.131.747;106.641.821;SKU-C;Snack;14;15000;210000;2.8
ORD000429;19/04/2026;CUST04436;Tangerang;-6.173.956;106.671.862;SKU-A;Powder;6;25000;150000;3.0
ORD000430;01/11/2025;CUST04281;Surabaya;-7.262.523;112.782.099;SKU-C;Snack;11;15000;165000;2.2
ORD000431;01/03/2026;CUST28421;Malang;-7.920.199;112.625.639;SKU-B;Beverage;32;55000;1760000;38.4
ORD000432;01/03/2026;CUST13709;Tangerang;-615.554;106.644.876;SKU-A;Powder;43;25000;1075000;21.5
ORD000433;08/11/2025;CUST02210;Jakarta;-6.240.863;106.797.502;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD000434;18/02/2026;CUST06974;Depok;-6.420.654;106.771.149;SKU-B;Beverage;10;55000;550000;12.0
ORD000435;05/04/2026;CUST19347;Yogyakarta;-7.760.274;110.322.487;SKU-C;Snack;16;15000;240000;3.2
ORD000436;09/12/2025;CUST18692;Surabaya;-7.288.076;112.778.117;SKU-C;Snack;8;15000;120000;1.6
ORD000437;13/12/2025;CUST27156;Semarang;-6.963.377;110.404.495;SKU-C;Snack;12;15000;180000;2.4
ORD000438;30/11/2025;CUST12878;Jakarta;-6.187.839;106.799.301;SKU-A;Powder;16;25000;400000;8.0
ORD000439;22/12/2025;CUST23971;Malang;-7.993.815;112.661.861;SKU-B;Beverage;24;55000;1320000;28.8
ORD000440;20/12/2025;CUST25929;Bandung;-6.918.844;107.664.822;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD000441;05/01/2026;CUST11238;Bogor;-6.600.703;106.781.069;SKU-C;Snack;18;15000;270000;3.6
ORD000442;16/11/2025;CUST26766;Yogyakarta;-7.844.514;110.403.005;SKU-A;Powder;20;25000;500000;10.0
ORD000443;16/01/2026;CUST21420;Bogor;-6.628.197;106.818.819;SKU-D;PersonalCare;22;85000;1870000;33.0
ORD000444;26/11/2025;CUST01329;Bogor;-6.639.591;106.773.288;SKU-B;Beverage;14;55000;770000;16.8
ORD000445;05/01/2026;CUST21929;Semarang;-6.992.634;110.461.118;SKU-C;Snack;22;15000;330000;4.4
ORD000446;09/03/2026;CUST08549;Tangerang;-6.152.793;10.665.589;SKU-A;Powder;38;25000;950000;19.0
ORD000447;14/12/2025;CUST07259;Bandung;-6.894.202;107.657.179;SKU-B;Beverage;6;55000;330000;7.2
ORD000448;09/01/2026;CUST01116;Solo;-7.573.111;110.804.494;SKU-B;Beverage;5;55000;275000;6.0
ORD000449;07/02/2026;CUST23776;Serang;-6.125.481;106.131.741;SKU-A;Powder;14;25000;350000;7.0
ORD000450;11/12/2025;CUST14030;Malang;-7.965.816;112.612.828;SKU-C;Snack;19;15000;285000;3.8
ORD000451;08/03/2026;CUST25345;Bandung;-6.956.236;107.624.176;SKU-C;Snack;37;15000;555000;7.4
ORD000452;07/02/2026;CUST22084;Semarang;-7.005.855;110.404.114;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD000453;04/04/2026;CUST19220;Surabaya;-728.238;112.721.902;SKU-B;Beverage;22;55000;1210000;26.4
ORD000454;01/01/2026;CUST21753;Malang;-7.968.343;112.590.745;SKU-C;Snack;15;15000;225000;3.0
ORD000455;24/04/2026;CUST05567;Solo;-760.272;110.807.245;SKU-C;Snack;35;15000;525000;7.0
ORD000456;08/03/2026;CUST22878;Solo;-7.590.549;110.815.213;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD000457;21/11/2025;CUST05721;Jakarta;-6.258.565;106.842.306;SKU-B;Beverage;5;55000;275000;6.0
